화면,도시,시군,순번,id,장소명,장소명(영문),분류코드,분류,위도,경도,권장체류(분),체류표기,운영시간(원문),개장(파싱),폐장(파싱),운영시간적용,영상장소,확장장소,한국관광100선,유네스코,무장애,자동코스후보,좌표근거
nation,전국,통영,·,nax139,통영해저터널,Tongyeong Undersea Tunnel,herit,역사·문화유산,34.83615,128.41149,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,통영시 당동 1-3 구글 지오코딩
nation,전국,통영,·,nax140,강구안,Gangguan,heal,힐링·생태·체험,34.84842,128.42404,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,통영시 중앙동 구글 지오코딩
nation,전국,속초,·,nax141,속초관광수산시장,Sokcho Tourist & Fishery Market,food,로컬상권·먹거리,38.20445,128.59015,70,1h 10m,08:00–21:00 · 점포별 상이,08:00,21:00,Y,N,Y,Y,N,N,Y,속초시 중앙로147번길 16 구글 지오코딩
nation,전국,속초,·,nax142,영금정,Yeonggeumjeong,sea,해양·자연경관,38.21184,128.60145,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,속초시 영금정로5길 구글 지오코딩
nation,전국,속초,·,nax143,아바이마을,Abai Village,herit,역사·문화유산,38.20068,128.59474,60,1h,상시 · 갯배 05:00–23:00,05:00,23:00,Y,N,Y,N,N,Y,Y,속초시 청호동 구글 지오코딩
nation,전국,속초,·,nax144,속초해수욕장,Sokcho Beach,sea,해양·자연경관,38.19058,128.60354,70,1h 10m,상시 개방 · 해수욕 7–8월,,,N,N,Y,N,N,Y,Y,속초시 해오름로 186 구글 지오코딩
nation,전국,속초,·,nax145,설악산 소공원,Seoraksan Sogongwon,heal,힐링·생태·체험,38.17296,128.49251,180,3h,05:00–일몰 · 유료 · 케이블카 별도,,,N,N,Y,N,N,N,Y,속초시 설악동 구글 지오코딩
nation,전국,속초,·,nax146,청초호수공원,Cheongchoho Park,heal,힐링·생태·체험,38.19585,128.58242,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,속초시 엑스포로 140 구글 지오코딩
nation,전국,속초,·,nax147,대포항,Daepo Port,food,로컬상권·먹거리,38.17546,128.60679,60,1h,수산시장 08:00–21:00,08:00,21:00,Y,N,Y,N,N,N,Y,속초시 대포동 421-6 구글 지오코딩
nation,전국,속초,·,nax148,외옹치 바다향기로,Oeongchi Seaside Trail,sea,해양·자연경관,38.1794,128.61173,60,1h,06:00–20:00 · 무료,06:00,20:00,Y,N,Y,N,N,N,Y,속초시 대포동 구글 지오코딩
nation,전국,철원,·,nax149,고석정,Goseokjeong,heal,힐링·생태·체험,38.18524,127.28796,60,1h,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,동송읍 태봉로 1825 구글 지오코딩
nation,전국,철원,·,nax150,한탄강 물윗길,Hantan River Water Trail,activity,테마파크·액티비티,38.20577,127.26989,120,2h,11월–3월 개방 · 유료,,,N,N,Y,N,N,N,Y,동송읍 태봉대교길 구글 지오코딩
nation,전국,철원,·,nax151,철원 노동당사,Cheorwon Workers Party HQ,herit,역사·문화유산,38.25517,127.20197,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,철원읍 금강산로 265 구글 지오코딩
nation,전국,철원,·,nax152,제2땅굴,Second Infiltration Tunnel,herit,역사·문화유산,38.30969,127.3116,60,1h,09:00–16:00 · 안보관광 예약,09:00,16:00,Y,N,Y,N,N,N,Y,동송읍 양지2길 15-19 구글 지오코딩
nation,전국,철원,·,nax153,철원평화전망대,Cheorwon Peace Observatory,heal,힐링·생태·체험,38.30919,127.25132,60,1h,09:00–16:30 · 유료,09:00,16:30,Y,N,Y,N,N,N,Y,동송읍 중강리 588-14 구글 지오코딩
nation,전국,철원,·,nax154,삼부연폭포,Sambuyeon Falls,heal,힐링·생태·체험,38.14011,127.32766,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,갈말읍 삼부연로 216 구글 지오코딩
nation,전국,철원,·,nax155,직탕폭포,Jiktang Falls,heal,힐링·생태·체험,38.20971,127.26648,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,동송읍 장흥리 구글 지오코딩
nation,전국,철원,·,nax156,한탄강 은하수교,Hantan River Sky Bridge,activity,테마파크·액티비티,38.20076,127.27825,50,50m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,동송읍 장흥리 725-12 구글 지오코딩
nation,전국,안동,·,nax157,안동하회마을,Hahoe Folk Village,herit,역사·문화유산,36.53903,128.51764,120,2h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,Y,Y,N,Y,풍천면 하회종가길 구글 지오코딩
nation,전국,안동,·,nax158,부용대,Buyongdae,heal,힐링·생태·체험,36.54291,128.51662,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,풍천면 광덕솔밭길 72 구글 지오코딩
nation,전국,안동,·,nax159,월영교,Woryeonggyo Bridge,heal,힐링·생태·체험,36.57666,128.76089,50,50m,상시 개방 · 야간 조명,,,N,N,Y,N,N,N,Y,안동시 상아동 569 구글 지오코딩
nation,전국,안동,·,nax160,도산서원,Dosan Seowon,herit,역사·문화유산,36.7271,128.8432,80,1h 20m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,Y,N,Y,도산면 도산서원길 154 구글 지오코딩
nation,전국,안동,·,nax161,안동구시장 찜닭골목,Andong Jjimdak Alley,food,로컬상권·먹거리,36.5655,128.72801,60,1h,10:00–21:00 · 점포별 상이,10:00,21:00,Y,N,Y,N,N,N,Y,안동시 번영1길 55 구글 지오코딩
nation,전국,안동,·,nax162,병산서원,Byeongsan Seowon,herit,역사·문화유산,36.54049,128.55265,70,1h 10m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,Y,N,Y,풍천면 병산길 386 구글 지오코딩
nation,전국,안동,·,nax163,안동민속촌,Andong Folk Village,herit,역사·문화유산,36.57699,128.76511,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,안동시 성곡동 822-3 구글 지오코딩
nation,전국,안동,·,nax164,임청각,Imcheonggak,herit,역사·문화유산,36.56514,128.74475,50,50m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,안동시 임청각길 63 구글 지오코딩
nation,전국,인천,·,nax165,인천 차이나타운,Incheon Chinatown,food,로컬상권·먹거리,37.47559,126.61788,70,1h 10m,상시 · 상점별 상이,,,N,N,Y,Y,N,N,Y,중구 차이나타운로26번길 12-17 구글 지오코딩
nation,전국,인천,·,nax166,송월동 동화마을,Songwol Fairy Tale Village,activity,테마파크·액티비티,37.47766,126.62058,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,중구 자유공원서로45번길 구글 지오코딩
nation,전국,인천,·,nax167,월미도,Wolmido,heal,힐링·생태·체험,37.4754,126.59781,90,1h 30m,상시 · 놀이시설 별도,,,N,N,Y,N,N,Y,Y,중구 월미문화로 구글 지오코딩
nation,전국,인천,·,nax168,인천 개항장 거리,Open Port Street,herit,역사·문화유산,37.47343,126.62115,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,Y,Y,중구 관동1가 10-1 구글 지오코딩
nation,전국,인천,·,nax169,소래포구,Sorae Port,food,로컬상권·먹거리,37.39787,126.73927,70,1h 10m,수산시장 08:00–21:00,08:00,21:00,Y,N,Y,N,N,N,Y,남동구 장도로 86-17 구글 지오코딩
nation,전국,인천,·,nax170,송도 센트럴파크,Songdo Central Park,heal,힐링·생태·체험,37.39349,126.63486,70,1h 10m,상시 개방 · 무료,,,N,N,Y,Y,N,N,Y,연수구 컨벤시아대로 160 구글 지오코딩
nation,전국,인천,·,nax171,강화 고인돌 유적,Ganghwa Dolmen Site,herit,역사·문화유산,37.7065,126.4434,60,1h,상시 개방 · 무료,,,N,N,Y,N,Y,N,Y,강화군 하점면 부근리 구글 지오코딩
nation,전국,인천,·,nax172,을왕리해수욕장,Eurwangni Beach,sea,해양·자연경관,37.44773,126.3725,80,1h 20m,상시 개방 · 해수욕 7–8월,,,N,N,Y,N,N,N,Y,중구 용유서로 구글 지오코딩
nation,전국,인천,·,nax181,인천대공원,Incheon Grand Park,heal,힐링·생태·체험,37.45924,126.75222,90,1h 30m,05:00–23:00 · 무료,05:00,23:00,Y,N,Y,N,N,N,Y,남동구 무네미로 236 구글 지오코딩
nation,전국,인천,·,nax182,자유공원,Jayu Park,herit,역사·문화유산,37.47508,126.62202,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,중구 송학동1가 11-1 구글 지오코딩
nation,전국,인천,·,nax183,인천상륙작전기념관,Incheon Landing Memorial,herit,역사·문화유산,37.41961,126.65426,70,1h 10m,09:00–18:00 · 월 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,연수구 청량로 138 구글 지오코딩
nation,전국,인천,·,nax184,강화 전등사,Jeondeungsa Temple,herit,역사·문화유산,37.63179,126.48455,80,1h 20m,08:00–18:30 · 유료,08:00,18:30,Y,N,Y,N,N,N,Y,강화군 길상면 전등사로 37-41 구글 지오코딩
nation,전국,인천,·,nax185,강화 마니산,Manisan,heal,힐링·생태·체험,37.70998,126.45076,180,3h,09:00–17:00 입산 · 유료,09:00,17:00,Y,N,Y,N,N,N,Y,강화군 화도면 마니산로 구글 지오코딩
nation,전국,인천,·,nax186,강화 광성보,Gwangseongbo Fort,herit,역사·문화유산,37.66494,126.53009,60,1h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,강화군 불은면 해안동로466번길 27 구글 지오코딩
nation,전국,인천,·,nax187,정서진,Jeongseojin,sea,해양·자연경관,37.55689,126.60486,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,서구 정서진1로 구글 지오코딩
nation,전국,인천,·,nax188,배다리 헌책방거리,Baedari Old Book Street,activity,테마파크·액티비티,37.47252,126.63649,50,50m,10:00–19:00 · 점포별 상이,10:00,19:00,Y,N,Y,N,N,N,Y,동구 중앙로 2 구글 지오코딩
nation,전국,인천,·,nax189,신포국제시장,Sinpo Market,food,로컬상권·먹거리,37.47139,126.62721,60,1h,09:00–21:00 · 점포별 상이,09:00,21:00,Y,N,Y,N,N,N,Y,중구 신포동 6-6 구글 지오코딩
nation,전국,인천,·,nax190,인천 아트플랫폼,Incheon Art Platform,activity,테마파크·액티비티,37.47314,126.61932,60,1h,11:00–18:00 · 월 휴관 · 무료,11:00,18:00,Y,N,Y,N,N,N,Y,중구 제물량로218번길 3 구글 지오코딩
nation,전국,인천,·,nax191,수도국산달동네박물관,Daldongne Museum,herit,역사·문화유산,37.47792,126.63925,50,50m,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,동구 솔빛로 51 구글 지오코딩
nation,전국,인천,·,nax192,영종도 구읍뱃터,Yeongjong Guyeop Ferry Pier,sea,해양·자연경관,37.49254,126.5809,50,50m,상시 · 카페별 상이,,,N,N,Y,N,N,N,Y,중구 중산동 구글 지오코딩
nation,전국,인천,·,nax193,무의도 하나개해수욕장,Hanagae Beach,sea,해양·자연경관,37.38465,126.40927,90,1h 30m,상시 개방 · 해수욕 7–8월,,,N,N,Y,N,N,Y,Y,중구 무의동 구글 지오코딩
nation,전국,인천,·,nax194,청라호수공원,Cheongna Lake Park,heal,힐링·생태·체험,37.52797,126.63438,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,서구 크리스탈로 131 구글 지오코딩
nation,전국,진주,·,nax201,진주성,Jinjuseong Fortress,herit,역사·문화유산,35.18902,128.078,80,1h 20m,05:00–23:00 · 유료,05:00,23:00,Y,N,Y,Y,N,N,Y,진주시 남강로 626 구글 지오코딩
nation,전국,진주,·,nax202,촉석루,Chokseongnu,herit,역사·문화유산,35.18944,128.08186,40,40m,09:00–18:00 · 성 입장료 포함,09:00,18:00,Y,N,Y,N,N,N,Y,진주시 남강로 626 구글 지오코딩
nation,전국,진주,·,nax203,진주 남강,Nam River,heal,힐링·생태·체험,35.18203,128.0932,50,50m,상시 개방 · 유등축제 10월,,,N,N,Y,N,N,N,Y,진주시 남강로 구글 지오코딩
nation,전국,진주,·,nax204,국립진주박물관,Jinju National Museum,herit,역사·문화유산,35.1889,128.07694,70,1h 10m,09:00–18:00 · 월 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,진주시 남강로 626-35 구글 지오코딩
nation,전국,진주,·,nax205,진주중앙시장,Jinju Jungang Market,food,로컬상권·먹거리,35.19431,128.08521,60,1h,08:00–20:00 · 점포별 상이,08:00,20:00,Y,N,Y,N,N,N,Y,진주시 대안동 8-600 구글 지오코딩
nation,전국,진주,·,nax206,월아산 숲속의 진주,Wolasan Forest Park,heal,힐링·생태·체험,35.19991,128.1942,80,1h 20m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,진주시 진성면 달음산로 313 구글 지오코딩
nation,전국,순천,·,nax207,순천만습지,Suncheonman Wetland,heal,힐링·생태·체험,34.88597,127.50903,100,1h 40m,08:00–일몰 · 유료,,,N,N,Y,Y,N,Y,Y,순천시 순천만길 513-25 구글 지오코딩
nation,전국,순천,·,nax208,순천만국가정원,Suncheonman National Garden,heal,힐링·생태·체험,34.92844,127.49827,120,2h,09:00–19:00 · 유료,09:00,19:00,Y,N,Y,Y,N,Y,Y,순천시 국가정원1호길 47 구글 지오코딩
nation,전국,순천,·,nax209,낙안읍성,Naganeupseong Folk Village,herit,역사·문화유산,34.9073,127.34113,80,1h 20m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,Y,Y,순천시 낙안면 평촌리 6-4 구글 지오코딩
nation,전국,순천,·,nax210,선암사,Seonamsa Temple,herit,역사·문화유산,34.99605,127.33048,80,1h 20m,08:00–18:00 · 유료,08:00,18:00,Y,N,Y,N,Y,N,Y,순천시 승주읍 선암사길 450 구글 지오코딩
nation,전국,순천,·,nax211,순천 드라마촬영장,Suncheon Drama Film Set,activity,테마파크·액티비티,34.957,127.5376,70,1h 10m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,Y,Y,순천시 비례골길 24 구글 지오코딩
nation,전국,순천,·,nax212,와온해변,Waon Beach,sea,해양·자연경관,34.8464,127.52538,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,순천시 해룡면 상내리 구글 지오코딩
nation,전국,목포,·,nax213,목포근대역사관,Mokpo Modern History Museum,herit,역사·문화유산,34.78757,126.38209,60,1h,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,Y,N,N,Y,목포시 영산로29번길 6 구글 지오코딩
nation,전국,목포,·,nax214,유달산,Yudalsan,heal,힐링·생태·체험,34.792,126.37257,90,1h 30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,목포시 노적봉길 45 구글 지오코딩
nation,전국,목포,·,nax215,목포해상케이블카,Mokpo Marine Cable Car,activity,테마파크·액티비티,34.79862,126.36827,80,1h 20m,09:00–20:00 · 유료,09:00,20:00,Y,N,Y,Y,N,N,Y,목포시 해양대학로 240 구글 지오코딩
nation,전국,목포,·,nax216,갓바위,Gatbawi Rock,sea,해양·자연경관,34.79213,126.42576,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,목포시 용해동 산86-24 구글 지오코딩
nation,전국,목포,·,nax217,국립해양유물전시관,National Maritime Museum,herit,역사·문화유산,34.79286,126.42281,80,1h 20m,09:00–18:00 · 월 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,목포시 남농로 136 구글 지오코딩
nation,전국,목포,·,nax218,목포 항구포차,Mokpo Harbour Food Carts,food,로컬상권·먹거리,34.7813,126.3882,60,1h,18:00–01:00 (계절별 상이),18:00,01:00,Y,N,Y,N,N,N,Y,목포시 만호동 구글 지오코딩
nation,전국,영주,·,nax219,부석사,Buseoksa Temple,herit,역사·문화유산,36.99845,128.68696,90,1h 30m,08:00–18:00 · 유료,08:00,18:00,Y,N,Y,N,Y,N,Y,영주시 부석면 부석사로 345 구글 지오코딩
nation,전국,영주,·,nax220,소수서원,Sosu Seowon,herit,역사·문화유산,36.92489,128.58015,70,1h 10m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,Y,N,Y,영주시 순흥면 소백로 2740 구글 지오코딩
nation,전국,영주,·,nax221,무섬마을,Museom Village,herit,역사·문화유산,36.73222,128.62111,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,영주시 문수면 무섬로234번길 구글 지오코딩
nation,전국,영주,·,nax222,선비촌,Seonbichon,herit,역사·문화유산,36.92778,128.582,60,1h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,영주시 순흥면 소백로 2796 구글 지오코딩
nation,전국,영주,·,nax223,순흥벽화고분,Sunheung Mural Tomb,herit,역사·문화유산,36.91273,128.5655,40,40m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,영주시 순흥면 읍내리 구글 지오코딩
nation,전국,포항,·,nax224,호미곶 해맞이광장,Homigot Sunrise Square,sea,해양·자연경관,36.07676,129.56786,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 남구 호미곶면 해맞이로150번길 20 구글 지오코딩
nation,전국,포항,·,nax225,영일대해수욕장,Yeongildae Beach,sea,해양·자연경관,36.05615,129.37817,70,1h 10m,상시 개방 · 해수욕 7–8월,,,N,N,Y,N,N,N,Y,포항시 북구 두호동 구글 지오코딩
nation,전국,포항,·,nax226,죽도시장,Jukdo Market,food,로컬상권·먹거리,36.03549,129.36727,70,1h 10m,06:00–21:00 · 점포별 상이,06:00,21:00,Y,N,Y,N,N,N,Y,포항시 북구 죽도시장13길 13 구글 지오코딩
nation,전국,포항,·,nax227,포항 스페이스워크,Pohang Space Walk,activity,테마파크·액티비티,36.06517,129.39029,60,1h,10:00–20:00 · 무료,10:00,20:00,Y,N,Y,Y,N,N,Y,포항시 북구 환호공원길 30 구글 지오코딩
nation,전국,포항,·,nax228,구룡포 근대문화역사거리,Guryongpo Modern History Street,herit,역사·문화유산,35.98531,129.53547,60,1h,상시 · 상점별 상이,,,N,N,Y,N,N,N,Y,포항시 남구 구룡포읍 구글 지오코딩
nation,전국,포항,·,nax229,내연산 보경사,Bogyeongsa Temple,heal,힐링·생태·체험,36.25228,129.31795,100,1h 40m,08:00–18:00 · 유료,08:00,18:00,Y,N,Y,N,N,N,Y,포항시 북구 송라면 보경로 523 구글 지오코딩
nation,전국,춘천,·,nax230,남이섬,Nami Island,heal,힐링·생태·체험,37.79171,127.52552,150,2h 30m,08:00–21:00 · 배편 유료,08:00,21:00,Y,N,Y,Y,N,Y,Y,춘천시 남산면 남이섬길 1 구글 지오코딩
nation,전국,춘천,·,nax231,소양강 스카이워크,Soyanggang Skywalk,activity,테마파크·액티비티,37.89334,127.72341,50,50m,10:00–21:00 · 무료,10:00,21:00,Y,N,Y,N,N,Y,Y,춘천시 영서로 2663 구글 지오코딩
nation,전국,춘천,·,nax232,청평사,Cheongpyeongsa Temple,herit,역사·문화유산,37.96655,127.82528,110,1h 50m,08:00–18:00 · 배편 별도,08:00,18:00,Y,N,Y,N,N,N,Y,춘천시 북산면 청평리 구글 지오코딩
nation,전국,춘천,·,nax233,김유정문학촌,Kim Yu-jeong Literary Village,herit,역사·문화유산,37.81826,127.71766,60,1h,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,춘천시 신동면 김유정로 1430-14 구글 지오코딩
nation,전국,춘천,·,nax234,명동 닭갈비골목,Dakgalbi Alley,food,로컬상권·먹거리,37.87961,127.72835,60,1h,11:00–22:00 · 점포별 상이,11:00,22:00,Y,N,Y,N,N,N,Y,춘천시 금강로 62-1 구글 지오코딩
nation,전국,춘천,·,nax235,의암호 자전거길,Uiamho Bike Path,heal,힐링·생태·체험,37.87461,127.69509,80,1h 20m,상시 개방 · 대여 유료,,,N,N,Y,N,N,N,Y,춘천시 삼천동 269-10 구글 지오코딩
nation,전국,울릉,·,nax236,도동항,Dodong Port,sea,해양·자연경관,37.48116,130.90994,60,1h,상시 · 여객선 시간 확인,,,N,N,Y,N,N,N,Y,울릉군 울릉읍 도동리 구글 지오코딩
nation,전국,울릉,·,nax237,독도전망대,Dokdo Observatory,heal,힐링·생태·체험,37.48075,130.90408,70,1h 10m,케이블카 08:00–18:00 · 유료,08:00,18:00,Y,N,Y,N,N,N,Y,울릉군 울릉읍 약수터길 93 구글 지오코딩
nation,전국,울릉,·,nax238,나리분지,Nari Basin,heal,힐링·생태·체험,37.5184,130.87161,80,1h 20m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,울릉군 북면 나리 구글 지오코딩
nation,전국,울릉,·,nax239,봉래폭포,Bongnae Falls,heal,힐링·생태·체험,37.49838,130.88333,60,1h,08:00–18:00 · 유료,08:00,18:00,Y,N,Y,N,N,N,Y,울릉군 울릉읍 도동리 산39 구글 지오코딩
nation,전국,울릉,·,nax240,관음도,Gwaneumdo,sea,해양·자연경관,37.54293,130.92003,70,1h 10m,09:00–17:00 · 유료,09:00,17:00,Y,N,Y,N,N,N,Y,울릉군 북면 천부길 산1 구글 지오코딩
nation,전국,울릉,·,nax241,해안산책로,Coastal Walkway,sea,해양·자연경관,37.46629,130.87421,60,1h,상시 개방 · 기상 시 통제,,,N,N,Y,N,N,N,Y,울릉군 울릉읍 구글 지오코딩
nation,전국,남원,·,nax242,광한루원,Gwanghallu Garden,herit,역사·문화유산,35.4039,127.3798,70,1h 10m,08:00–21:00 · 유료,08:00,21:00,Y,N,Y,Y,N,Y,Y,남원시 요천로 1447 구글 지오코딩
nation,전국,남원,·,nax243,춘향테마파크,Chunhyang Theme Park,activity,테마파크·액티비티,35.40163,127.38673,70,1h 10m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,Y,Y,남원시 양림길 14-9 구글 지오코딩
